ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบางตะบูน,บางตะบูน,บ้านแหลม,เพชรบุรี,,032-481979,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านในดง,บ้านในดง,ท่ายาง,เพชรบุรี,,032-452258,032-452258,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสมอพลือ,สมอพลือ,บ้านลาด,เพชรบุรี,,032-493529,032-493529,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองปรง,หนองปรง,เขาย้อย,เพชรบุรี,,032-446416,032-446416,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวังจันทร์,วังจันทร์,แก่งกระจาน,เพชรบุรี,,032-465110,032-465110,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุยางน้ำกลัดใต้,ยางน้ำกลัดใต้,หนองหญ้าปล้อง,เพชรบุรี,,032-422089,032-422089,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุทับมา,ทับมา,เมืองระยอง,ระยอง,,0 3887 4718,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุชากบก,ชากบก,บ้านค่าย,ระยอง,,0 3869 5186,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุสำนักท้อน **,สำนักท้อน,บ้านฉาง,ระยอง,,0 3896 3110,0 3896 3110,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุปลวกแดง,ปลวกแดง,ปลวกแดง,ระยอง,,0 3865 9254,0 3865 9254,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวังจันทร์,วังจันทร์,วังจันทร์,ระยอง,,0 3866 6450,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุมะขามคู่,มะขามคู่,นิคมพัฒนา,ระยอง,,0 3891 7199,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวังหว้า,วังหว้า,แกลง,ระยอง,,0 3867 4424,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุชำฆ้อ,ชำฆ้อ,เขาชะเมา,ระยอง,,0 3896 9129,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่าราบ,ท่าราบ,เมืองราชบุรี,ราชบุรี,,0 3231 6848,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเกาะพลับพลา **,เกาะพลับพลา,เมืองราชบุรี,ราชบุรี,,0 3239 1260,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเบิกไพร,เบิกไพร,บ้านโป่ง,ราชบุรี,,0 3221 1449,0 3221 1450,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านฆ้อง,บ้านฆ้อง,โพธาราม,ราชบุรี,,0 3274 4241-2,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบัวงาม,บัวงาม,ดำเนินสะดวก,ราชบุรี,,0 3227 9230,0 3227 9230,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบางแพ,วังเย็น,บางแพ,ราชบุรี,,0 3238 1255,0 3238 1362,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุวัดยางงาม,วัดยางงาม,ปากท่อ,ราชบุรี,,0 3274 7301,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเกาะศาลพระ,เกาะศาลพระ,วัดเพลง,ราชบุรี,,0 3236 3150,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุรางบัว,รางบัว,จอมบึง,ราชบุรี,,0 3226 1938,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านชัฎป่าหวาย,ป่าหวาย,สวนผึ้ง,ราชบุรี,,0 3236 4517,0 3236 4197,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านบึง,บ้านบึง,บ้านคา,ราชบุรี,,0 3273 1260,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเมืองเขาสามยอด,เขาสามยอด,เมืองลพบุรี,ลพบุรี,,0 3662 7377,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโพธิ์เก้าต้น **,โพธิ์เก้าต้น,เมืองลพบุรี,ลพบุรี,,0 3665 6787,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุกุดตาเพชร,กุดตาเพชร,ลำสนธิ,ลพบุรี,,0 3668 9806,0 3668 9806,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุโพตลาดแก้ว,โพตลาดแก้ว,ท่าวุ้ง,ลพบุรี,,0 3614 3109,0 3614 3109,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุหนองมะค่า,หนองมะค่า,โคกเจริญ,ลพบุรี,,0 3642 9535,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุมหาโพธิ,มหาโพธิ์,สระโบสถ์,ลพบุรี,,0 3642 6605,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุชอนสมบูรณ์,ชอนสมบูรณ์,หนองม่วง,ลพบุรี,,0 3642 6599,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุท่ามะนาว,ท่ามะนาว,ชัยบาดาล,ลพบุรี,,0 3663 1067,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุบ้านท่าหลวง,บ้านท่าหลวง,ท่าหลวง,ลพบุรี,,0 3649 7218,,,,,,,,,,,,,,,,,,,,
ศูนย์พัฒนาคุณภาพชีวิตและส่งเสริมอาชีพผู้สูงอายุเขาพระยาเดินธง,พัฒนานิคม,พัฒนานิคม,ลพบุรี,,0 3636 9042,,,,,,,,,,,,,,,,,,,,
